"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","3","1","T0_T12","c_V2","VPC","2",-8341.24327966956,3059.24245241325,0.712483730432575,"LM_SR"
"NJ2020","3","1","T0_T12","c_V2","VPC","3",-21248.7288864013,8024.09283241005,0.700375086305088,"LM_SR"
"NJ2020","4","1","T0_T12","c_V2","VPC","1",50784.508067833,72595.4591996377,0.140247680657536,"LM_SR"
"NJ2020","4","1","T0_T12","c_V2","VPC","2",-14651.614039329,19687.7520872019,0.155840984698586,"LM_SR"
"NJ2020","4","1","T0_T12","c_V2","VPC","3",3687.00497756904,23733.3686530635,0.0079804549711133,"LM_SR"
"NJ2020","5","1","T0_T12","c_V2","VPC","1",-107321.160611356,54196.5274912364,0.566554132188732,"LM_SR"
"NJ2020","5","1","T0_T12","c_V2","VPC","2",-90045.0362865155,30643.4539886376,0.742149256791836,"LM_SR"
"NJ2020","5","1","T0_T12","c_V2","VPC","3",-56672.7594375053,21929.7829334255,0.690035165547375,"LM_SR"
"NJ2020","6","1","T0_T12","c_V2","VPC","1",-120206.219235221,117386.490735668,0.25900655162129,"LM_SR"
"NJ2020","6","1","T0_T12","c_V2","VPC","2",-22096.1935432631,51382.6606258577,0.0580633632151727,"LM_SR"
"NJ2020","6","1","T0_T12","c_V2","VPC","3",-63135.5355215515,9056.08318658134,0.941864331042817,"LM_SR"
"NJ2020","7","1","T0_T12","c_V2","VPC","1",-9083.47575547081,2759.70429102211,0.783139146323884,"LM_SR"
"NJ2020","7","1","T0_T12","c_V2","VPC","2",-962.052465269902,7597.86958107477,0.00531591172520615,"LM_SR"
"NJ2020","7","1","T0_T12","c_V2","VPC","3",3634.37701122331,323.70845417547,0.976753668013967,"LM_SR"
"NJ2020","1","1","T0_T3","c_V3","VPC","1",-9982.80066012515,NA,1,"LM_SR"
"NJ2020","1","1","T0_T3","c_V3","VPC","2",-7045.98950522917,NA,1,"LM_SR"
"NJ2020","1","1","T0_T3","c_V3","VPC","3",-27449.2900339409,NA,1,"LM_SR"
"NJ2020","2","1","T0_T3","c_V3","VPC","1",-31372.2810016284,NA,1,"LM_SR"
"NJ2020","2","1","T0_T3","c_V3","VPC","2",22275.220719658,NA,1,"LM_SR"
"NJ2020","2","1","T0_T3","c_V3","VPC","3",15489.6754907449,NA,1,"LM_SR"
"NJ2020","3","1","T0_T3","c_V3","VPC","1",73948.2538070747,NA,1,"LM_SR"
"NJ2020","3","1","T0_T3","c_V3","VPC","2",43581.9866057762,NA,1,"LM_SR"
"NJ2020","3","1","T0_T3","c_V3","VPC","3",10227.7241478467,NA,1,"LM_SR"
"NJ2020","4","1","T0_T3","c_V3","VPC","1",-11267.0651366213,NA,1,"LM_SR"
"NJ2020","4","1","T0_T3","c_V3","VPC","2",11198.4847432732,NA,1,"LM_SR"
"NJ2020","4","1","T0_T3","c_V3","VPC","3",-49501.7439463207,NA,1,"LM_SR"
"NJ2020","5","1","T0_T3","c_V3","VPC","1",32731.6433062084,NA,1,"LM_SR"
"NJ2020","5","1","T0_T3","c_V3","VPC","2",-39694.4152052653,NA,1,"LM_SR"
"NJ2020","5","1","T0_T3","c_V3","VPC","3",-6996.00010766903,NA,1,"LM_SR"
"NJ2020","6","1","T0_T3","c_V3","VPC","1",-14322.812521447,NA,1,"LM_SR"
"NJ2020","6","1","T0_T3","c_V3","VPC","2",-144.803957194651,NA,1,"LM_SR"
"NJ2020","6","1","T0_T3","c_V3","VPC","3",-3737.86238322034,NA,1,"LM_SR"
"NJ2020","7","1","T0_T3","c_V3","VPC","1",10131.265919536,NA,1,"LM_SR"
"NJ2020","7","1","T0_T3","c_V3","VPC","2",-1382.68635231512,NA,1,"LM_SR"
"NJ2020","7","1","T0_T3","c_V3","VPC","3",-1555.67465416599,NA,1,"LM_SR"
"NJ2020","1","1","T0_T6","c_V3","VPC","1",-11059.5076420112,621.637065830129,0.996850567693056,"LM_SR"
"NJ2020","1","1","T0_T6","c_V3","VPC","2",22244.1544605045,16910.6725032194,0.633733809764994,"LM_SR"
"NJ2020","1","1","T0_T6","c_V3","VPC","3",10684.4452698948,22016.5223428756,0.190616632347714,"LM_SR"
"NJ2020","2","1","T0_T6","c_V3","VPC","1",-21067.5109791619,5949.46174640823,0.926140593241659,"LM_SR"
"NJ2020","2","1","T0_T6","c_V3","VPC","2",1663.45090856596,11900.2108489085,0.0191649045901408,"LM_SR"
"NJ2020","2","1","T0_T6","c_V3","VPC","3",3435.0026626187,6959.76860231147,0.195878304017533,"LM_SR"
"NJ2020","3","1","T0_T6","c_V3","VPC","1",-4964.39743004395,45560.2404342175,0.0117337020158331,"LM_SR"
"NJ2020","3","1","T0_T6","c_V3","VPC","2",-14201.2827716884,33361.1861297358,0.153407502346672,"LM_SR"
"NJ2020","3","1","T0_T6","c_V3","VPC","3",-32647.668819449,24754.1196712791,0.634961851255231,"LM_SR"
"NJ2020","4","1","T0_T6","c_V3","VPC","1",8915.87387020494,11652.6252686291,0.369259131042499,"LM_SR"
"NJ2020","4","1","T0_T6","c_V3","VPC","2",7775.13660590971,1976.47096863648,0.939302565984471,"LM_SR"
"NJ2020","4","1","T0_T6","c_V3","VPC","3",11990.978068968,35502.83960873,0.102392788313616,"LM_SR"
"NJ2020","5","1","T0_T6","c_V3","VPC","1",-12480.7855695572,26103.40798214,0.186070041652891,"LM_SR"
"NJ2020","5","1","T0_T6","c_V3","VPC","2",-14993.8311934821,14260.888828344,0.525038099489461,"LM_SR"
"NJ2020","5","1","T0_T6","c_V3","VPC","3",-14575.1538344236,4375.82644437121,0.91731750667361,"LM_SR"
"NJ2020","6","1","T0_T6","c_V3","VPC","1",-29733.1867976872,8897.18373670004,0.917817641420253,"LM_SR"
"NJ2020","6","1","T0_T6","c_V3","VPC","2",-19338.6687730638,11081.5830182312,0.752807883035006,"LM_SR"
"NJ2020","6","1","T0_T6","c_V3","VPC","3",-39034.7232724345,20378.6521359365,0.785822764775857,"LM_SR"
"NJ2020","7","1","T0_T6","c_V3","VPC","1",-174.692195421421,5950.14769192766,0.000861226385972583,"LM_SR"
"NJ2020","7","1","T0_T6","c_V3","VPC","2",-4725.1951258175,1929.79834015025,0.857048205259388,"LM_SR"
"NJ2020","7","1","T0_T6","c_V3","VPC","3",3738.51399815408,3056.60124355766,0.599352813645427,"LM_SR"
"NJ2020","1","1","T0_T9","c_V3","VPC","1",6405.93096404169,10087.5072125008,0.16780082019621,"LM_SR"
"NJ2020","1","1","T0_T9","c_V3","VPC","2",9156.01233747851,10690.8367452258,0.268332425389691,"LM_SR"
"NJ2020","1","1","T0_T9","c_V3","VPC","3",6077.07384342423,10199.0886048062,0.150754285279915,"LM_SR"
"NJ2020","2","1","T0_T9","c_V3","VPC","1",-6065.52658973763,9060.85339365104,0.183048127877224,"LM_SR"
"NJ2020","2","1","T0_T9","c_V3","VPC","2",-2272.75439597096,5786.84494200865,0.0716020564658608,"LM_SR"
"NJ2020","2","1","T0_T9","c_V3","VPC","3",-7381.96266739021,6977.81642897091,0.358808313139254,"LM_SR"
"NJ2020","3","1","T0_T9","c_V3","VPC","1",-76.1224870384739,20569.6907850089,6.84758515755833e-06,"LM_SR"
"NJ2020","3","1","T0_T9","c_V3","VPC","2",-25175.5730470814,16209.2184783671,0.546723525048596,"LM_SR"
"NJ2020","3","1","T0_T9","c_V3","VPC","3",-44951.6076841658,13153.5391436005,0.853790354150785,"LM_SR"
"NJ2020","4","1","T0_T9","c_V3","VPC","1",35545.0288235868,16233.5259973701,0.705638865079754,"LM_SR"
"NJ2020","4","1","T0_T9","c_V3","VPC","2",6314.35770344099,1221.71157204629,0.930344889477186,"LM_SR"
"NJ2020","4","1","T0_T9","c_V3","VPC","3",15604.3076769575,16013.8182312016,0.321921106208981,"LM_SR"
"NJ2020","5","1","T0_T9","c_V3","VPC","1",-7589.92631759188,12010.4572379207,0.166441661251146,"LM_SR"
"NJ2020","5","1","T0_T9","c_V3","VPC","2",-8232.26702655981,7477.57804122964,0.377342767721356,"LM_SR"
"NJ2020","5","1","T0_T9","c_V3","VPC","3",-4393.0838215097,6195.78523381379,0.200876885479724,"LM_SR"
"NJ2020","6","1","T0_T9","c_V3","VPC","1",-54953.5523313066,15094.8419967014,0.868883553012979,"LM_SR"
"NJ2020","6","1","T0_T9","c_V3","VPC","2",-12036.0260174517,6506.64994524996,0.63111706301327,"LM_SR"
"NJ2020","6","1","T0_T9","c_V3","VPC","3",-21852.0489025324,13471.1788178639,0.568157368463537,"LM_SR"
"NJ2020","7","1","T0_T9","c_V3","VPC","1",-615.613454624475,2673.13586699644,0.0258331572628865,"LM_SR"
"NJ2020","7","1","T0_T9","c_V3","VPC","2",-2034.9588245064,1776.87406579457,0.396060424453435,"LM_SR"
"NJ2020","7","1","T0_T9","c_V3","VPC","3",-41.0962791260682,2574.95246204615,0.000127344815720718,"LM_SR"
"NJ2020","1","1","T0_T24","c_V3","VPC","1",-1032.14825175624,2956.88084989727,0.0295613726994872,"LM_SR"
"NJ2020","1","1","T0_T24","c_V3","VPC","2",-941.923039009704,3292.51627201569,0.0200502048692679,"LM_SR"
"NJ2020","1","1","T0_T24","c_V3","VPC","3",3274.55647976511,2611.9774892383,0.282084605910432,"LM_SR"
"NJ2020","2","1","T0_T24","c_V3","VPC","1",-2894.13745053987,3904.1223431712,0.120788316479142,"LM_SR"
"NJ2020","2","1","T0_T24","c_V3","VPC","2",-4580.21669219204,2699.34683966581,0.4185274206627,"LM_SR"
"NJ2020","2","1","T0_T24","c_V3","VPC","3",-1854.0473785223,2865.6301316465,0.0947363160873051,"LM_SR"
"NJ2020","3","1","T0_T24","c_V3","VPC","1",-12491.2905240774,7601.72270136074,0.402999925758827,"LM_SR"
"NJ2020","3","1","T0_T24","c_V3","VPC","2",-18724.6873645567,5865.55385096373,0.718128551467414,"LM_SR"
"NJ2020","3","1","T0_T24","c_V3","VPC","3",-19029.2357338362,7653.53760842265,0.607143968536265,"LM_SR"
"NJ2020","4","1","T0_T24","c_V3","VPC","1",2133.31133580849,7723.99182223316,0.0187137402886375,"LM_SR"
"NJ2020","4","1","T0_T24","c_V3","VPC","2",-1885.0423941684,3758.51219486698,0.059164861742922,"LM_SR"
"NJ2020","4","1","T0_T24","c_V3","VPC","3",-2716.32847433394,5413.44938754597,0.0592169331577178,"LM_SR"
"NJ2020","5","1","T0_T24","c_V3","VPC","1",-3855.85863610099,3480.464974786,0.234793607889707,"LM_SR"
"NJ2020","5","1","T0_T24","c_V3","VPC","2",-5478.58320482188,2092.7254350745,0.631455077069816,"LM_SR"
"NJ2020","5","1","T0_T24","c_V3","VPC","3",-2768.69227244367,1787.09019325075,0.375024389122352,"LM_SR"
"NJ2020","6","1","T0_T24","c_V3","VPC","1",-11115.5161688496,9173.54776354129,0.268497587517325,"LM_SR"
"NJ2020","6","1","T0_T24","c_V3","VPC","2",-3089.97562867212,3840.68915955701,0.139281361959835,"LM_SR"
"NJ2020","6","1","T0_T24","c_V3","VPC","3",1450.34616839994,6201.39261341639,0.0134898296139711,"LM_SR"
"NJ2020","7","1","T0_T24","c_V3","VPC","1",2388.45132719376,1434.93329222074,0.409207925497301,"LM_SR"
"NJ2020","7","1","T0_T24","c_V3","VPC","2",452.139345917886,839.970926069144,0.0675436628969497,"LM_SR"
"NJ2020","7","1","T0_T24","c_V3","VPC","3",318.382837924891,680.222493157324,0.0519253989652671,"LM_SR"
"NJ2020","1","1","T0_T12","c_V3","VPC","1",3826.98215065328,6011.34424080376,0.119018678033928,"LM_SR"
"NJ2020","1","1","T0_T12","c_V3","VPC","2",2768.50298157226,7190.13829456385,0.0470918023138744,"LM_SR"
"NJ2020","1","1","T0_T12","c_V3","VPC","3",3948.0986558548,6015.36764512287,0.125562299458916,"LM_SR"
"NJ2020","2","1","T0_T12","c_V3","VPC","1",-12430.6705603494,6393.07234402605,0.557566472756445,"LM_SR"
"NJ2020","2","1","T0_T12","c_V3","VPC","2",-9448.66211567078,5322.31860453379,0.512326489747666,"LM_SR"
"NJ2020","2","1","T0_T12","c_V3","VPC","3",-9510.78751976004,4211.95985136308,0.629572891518664,"LM_SR"
"NJ2020","3","1","T0_T12","c_V3","VPC","1",-20480.9011485027,16727.8925870757,0.33319232850957,"LM_SR"
"NJ2020","3","1","T0_T12","c_V3","VPC","2",-32125.3575791812,10182.3093111214,0.768413650729539,"LM_SR"
"NJ2020","3","1","T0_T12","c_V3","VPC","3",-42904.2029924987,7685.64588423752,0.91218563836669,"LM_SR"
"NJ2020","4","1","T0_T12","c_V3","VPC","1",11681.1312115085,16663.4627808573,0.140746985708137,"LM_SR"
"NJ2020","4","1","T0_T12","c_V3","VPC","2",10559.9790002226,2550.67829939131,0.851043844422617,"LM_SR"
"NJ2020","4","1","T0_T12","c_V3","VPC","3",8110.05346119362,10207.9416892349,0.173828184200582,"LM_SR"
"NJ2020","5","1","T0_T12","c_V3","VPC","1",-9678.53840234119,7038.30906549963,0.386623782968155,"LM_SR"
"NJ2020","5","1","T0_T12","c_V3","VPC","2",-4606.75090256293,4797.86551597134,0.235068571612385,"LM_SR"
"NJ2020","5","1","T0_T12","c_V3","VPC","3",-1273.62674009642,4004.94557375938,0.032611499326012,"LM_SR"
"NJ2020","6","1","T0_T12","c_V3","VPC","1",-32863.9286909245,15446.7442899694,0.601409748155657,"LM_SR"
"NJ2020","6","1","T0_T12","c_V3","VPC","2",-14886.731791094,4101.34193152677,0.814527253398721,"LM_SR"
"NJ2020","6","1","T0_T12","c_V3","VPC","3",-15813.2766318301,8523.29023480696,0.5343166101397,"LM_SR"
"NJ2020","7","1","T0_T12","c_V3","VPC","1",-1873.32931343006,1705.62838321774,0.286786041032424,"LM_SR"
"NJ2020","7","1","T0_T12","c_V3","VPC","2",789.838934262509,1926.7212065786,0.0530453416721357,"LM_SR"
"NJ2020","7","1","T0_T12","c_V3","VPC","3",711.659012357033,1548.8727848184,0.065744131027186,"LM_SR"
"NJ2020","1","1","T0_T3","c_Viruses","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_Viruses","VP","2",30191.8976545843,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_Viruses","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_Viruses","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_Viruses","VP","1",744562.89978678,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_Viruses","VP","2",601279.317697228,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_Viruses","VP","3",182004.264392324,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_Viruses","VP","1",128784.648187633,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_Viruses","VP","2",680170.575692964,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_Viruses","VP","3",473347.547974414,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_Viruses","VP","1",335607.675906183,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_Viruses","VP","2",477611.940298508,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_Viruses","VP","1",208102.345415778,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_Viruses","VP","2",242643.923240937,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_Viruses","VP","1",399658.848614072,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_Viruses","VP","2",239147.121535181,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_Viruses","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_Viruses","VP","2",30191.8976545843,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_Viruses","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_Viruses","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_Viruses","VP","1",744562.89978678,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_Viruses","VP","2",601279.317697228,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_Viruses","VP","3",182004.264392324,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_Viruses","VP","1",3025586.35394456,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_Viruses","VP","2",3107036.24733476,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_Viruses","VP","3",3081663.1130064,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_Viruses","VP","1",1203304.90405117,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_Viruses","VP","2",477611.940298508,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_Viruses","VP","1",208102.345415778,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_Viruses","VP","2",242643.923240937,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_Viruses","VP","3",472494.669509596,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_Viruses","VP","1",289765.458422175,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_Viruses","VP","2",239147.121535181,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_Viruses","VP","1",546183.368869936,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_Viruses","VP","2",261151.385927505,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_Viruses","VP","3",735863.539445629,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_Viruses","VP","1",12586780.3837953,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_Viruses","VP","2",6730490.40511727,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_Viruses","VP","3",9405543.71002132,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_Viruses","VP","1",502089.552238806,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_Viruses","VP","2",601279.317697228,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_Viruses","VP","3",353944.562899787,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_Viruses","VP","1",3025586.35394456,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_Viruses","VP","2",3107036.24733476,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_Viruses","VP","3",2522956.64534471,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_Viruses","VP","1",1203304.90405117,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_Viruses","VP","2",477611.940298508,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_Viruses","VP","3",979530.916844351,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_Viruses","VP","1",208102.345415778,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_Viruses","VP","2",242643.923240937,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_Viruses","VP","3",472494.669509596,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_Viruses","VP","1",289765.458422175,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_Viruses","VP","2",239147.121535181,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_Viruses","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_Viruses","VP","1",385700.071073205,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_Viruses","VP","2",448102.345415778,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_Viruses","VP","3",814328.358208955,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_Viruses","VP","1",5821783.93745558,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_Viruses","VP","2",2572388.05970149,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_Viruses","VP","3",4585963.04193319,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_Viruses","VP","1",697565.742714997,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_Viruses","VP","2",779738.805970149,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_Viruses","VP","3",468731.343283582,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_Viruses","VP","1",1633901.91897655,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_Viruses","VP","2",1871940.29850746,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_Viruses","VP","3",1283706.46766169,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_Viruses","VP","1",714978.678038379,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_Viruses","VP","2",1089019.18976546,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_Viruses","VP","3",661087.420042644,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_Viruses","VP","1",615565.031982943,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_Viruses","VP","2",159381.663113006,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_Viruses","VP","3",398294.243070363,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_Viruses","VP","1",339552.23880597,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_Viruses","VP","2",335565.031982942,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_Viruses","VP","3",461748.400852879,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_Viruses","VP","1",628571.428571429,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_Viruses","VP","2",448102.345415778,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_Viruses","VP","3",814328.358208955,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_Viruses","VP","1",11770682.3027719,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_Viruses","VP","2",4651492.53731343,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_Viruses","VP","3",8782622.60127932,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_Viruses","VP","1",502089.552238806,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_Viruses","VP","2",601279.317697228,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_Viruses","VP","3",353944.562899787,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_Viruses","VP","1",1930703.62473348,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_Viruses","VP","2",1650533.04904051,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_Viruses","VP","3",2522956.64534471,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_Viruses","VP","1",1020309.1684435,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_Viruses","VP","2",1089019.18976546,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_Viruses","VP","3",661087.420042644,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_Viruses","VP","1",2474840.08528785,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_Viruses","VP","2",242643.923240937,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_Viruses","VP","3",398294.243070363,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_Viruses","VP","1",339552.23880597,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_Viruses","VP","2",335565.031982942,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_Viruses","VP","3",461748.400852879,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V1","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V1","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V1","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V1","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V1","VP","1",602867.297334836,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V1","VP","2",563851.042886509,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V1","VP","3",1543549.06748345,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V1","VP","1",230657.057413562,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V1","VP","2",753775.014419017,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V1","VP","3",553545.781060324,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V1","VP","1",229166.448841936,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V1","VP","2",570540.789570589,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V1","VP","1",261174.908818314,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V1","VP","2",292081.135947036,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V1","VP","1",343019.16447418,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V1","VP","2",230462.897519455,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V1","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V1","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V1","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V1","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V1","VP","1",602867.297334836,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V1","VP","2",563851.042886509,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V1","VP","3",1543549.06748345,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V1","VP","1",2393549.44984453,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V1","VP","2",2417858.25375782,NA,NA,"VPCL_SR"
