"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","VP_Slope"
"NJ2020","5","1","T0_T9","c_V2","VPC","1",NA,64395.7828211469,0.362688506053082,"LM_SR",-68701.0612185686
"NJ2020","5","1","T0_T12","c_V2","VPC","1",NA,37190.9117771168,0.543847770100456,"LM_SR",-70336.5768227531
"NJ2020","5","1","T0_T24","c_V2","VPC","1",NA,18033.1055417642,0.578194654663775,"LM_SR",-42226.1529832775
"NJ2020","5","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",-86688.7063412496
"NJ2020","5","1","T0_T6","c_V2","VPC","2",NA,13037.1586375254,0.98596451370113,"LM_SR",-109269.72748778
"NJ2020","5","1","T0_T9","c_V2","VPC","2",NA,20510.2485506862,0.870522374051809,"LM_SR",-75210.5087118191
"NJ2020","5","1","T0_T12","c_V2","VPC","2",NA,17384.9406119658,0.757119363190819,"LM_SR",-53164.234998699
"NJ2020","5","1","T0_T24","c_V2","VPC","2",NA,9354.56062605777,0.766815033826145,"LM_SR",-33927.2317524675
"NJ2020","5","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",-111904.648934667
"NJ2020","5","1","T0_T6","c_V2","VPC","3",NA,34828.2141139806,0.686848873209626,"LM_SR",-51580.4125523653
"NJ2020","5","1","T0_T9","c_V2","VPC","3",NA,16674.0210907546,0.753897984498394,"LM_SR",-41271.8608120276
"NJ2020","5","1","T0_T12","c_V2","VPC","3",NA,9633.0236496364,0.855939447907002,"LM_SR",-40669.8188131311
"NJ2020","5","1","T0_T24","c_V2","VPC","3",NA,6083.40651678474,0.81253518532763,"LM_SR",-25330.1661849265
"NJ2020","6","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",-104508.388238603
"NJ2020","6","1","T0_T6","c_V2","VPC","1",NA,24962.4378430082,0.857650004904926,"LM_SR",-61272.1776137336
"NJ2020","6","1","T0_T9","c_V2","VPC","1",NA,82408.9986437496,0.751541163297244,"LM_SR",-202693.02187142
"NJ2020","6","1","T0_T12","c_V2","VPC","1",NA,77210.1081627726,0.346459463945791,"LM_SR",-97369.9030890009
"NJ2020","6","1","T0_T24","c_V2","VPC","1",NA,39179.5584797311,0.103380987928426,"LM_SR",-26607.6120975474
"NJ2020","6","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",-27813.7303091697
"NJ2020","6","1","T0_T6","c_V2","VPC","2",NA,31747.4171947723,0.871834648216226,"LM_SR",-82801.8698996019
"NJ2020","6","1","T0_T9","c_V2","VPC","2",NA,55728.7764785009,0.0175646627758975,"LM_SR",10538.1026965416
"NJ2020","6","1","T0_T12","c_V2","VPC","2",NA,39963.505155344,0.162743373323535,"LM_SR",-30517.3318415667
"NJ2020","6","1","T0_T24","c_V2","VPC","2",NA,17408.5747739099,0.32100437188912,"LM_SR",-23939.506727745
"NJ2020","6","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",-73285.7977855903
"NJ2020","6","1","T0_T6","c_V2","VPC","3",NA,2835.82340176829,0.998282764469508,"LM_SR",-68374.0075724354
"NJ2020","6","1","T0_T9","c_V2","VPC","3",NA,7326.62436193786,0.966756082753489,"LM_SR",-55875.482179285
"NJ2020","6","1","T0_T12","c_V2","VPC","3",NA,5505.8732309463,0.964587053007911,"LM_SR",-49771.0169639846
"NJ2020","6","1","T0_T24","c_V2","VPC","3",NA,13285.0924376472,0.0278505095609843,"LM_SR",-4497.2250657723
"NJ2020","7","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",-9969.3762816256
"NJ2020","7","1","T0_T6","c_V2","VPC","1",NA,6232.54600905163,0.0172491461543594,"LM_SR",825.710066562306
"NJ2020","7","1","T0_T9","c_V2","VPC","1",NA,3196.9012326164,0.148233985292123,"LM_SR",-1886.07064366214
"NJ2020","7","1","T0_T12","c_V2","VPC","1",NA,2287.28515131245,0.532236523206562,"LM_SR",-4225.9088002745
"NJ2020","7","1","T0_T24","c_V2","VPC","1",NA,2812.64636313403,0.430747882967887,"LM_SR",4893.32854179145
"NJ2020","7","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",-12780.3781202596
"NJ2020","7","1","T0_T6","c_V2","VPC","2",NA,9798.14872433972,0.154629839315721,"LM_SR",4190.51329041277
"NJ2020","7","1","T0_T9","c_V2","VPC","2",NA,4483.45548560812,0.138920785258556,"LM_SR",2546.77115135302
"NJ2020","7","1","T0_T12","c_V2","VPC","2",NA,2630.63388066655,0.126606588320949,"LM_SR",1734.77930970507
"NJ2020","7","1","T0_T24","c_V2","VPC","2",NA,1160.9634313352,0.539187792065681,"LM_SR",2511.63527127183
"NJ2020","7","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",5751.40445722034
"NJ2020","7","1","T0_T6","c_V2","VPC","3",NA,1240.83642104179,0.893929717385538,"LM_SR",3602.21273209394
"NJ2020","7","1","T0_T9","c_V2","VPC","3",NA,1297.83275117697,0.422576759843981,"LM_SR",1570.14370378507
"NJ2020","7","1","T0_T12","c_V2","VPC","3",NA,1485.88161892831,0.0603586147697353,"LM_SR",-652.279007217404
"NJ2020","7","1","T0_T24","c_V2","VPC","3",NA,1353.2289966205,0.621989143529257,"LM_SR",3471.68694684052
"NJ2020","1","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",3057.09698895809
"NJ2020","1","1","T0_T6","c_V3","VPC","1",NA,9395.86590548124,0.664290024003881,"LM_SR",-13217.0201404397
"NJ2020","1","1","T0_T17","c_V3","VPC","1",NA,5031.18247641016,0.337662546226959,"LM_SR",5080.27071470787
"NJ2020","1","1","T0_T20","c_V3","VPC","1",NA,3579.38516924954,0.0845629733255966,"LM_SR",1884.27786720639
"NJ2020","1","1","T0_T24","c_V3","VPC","1",NA,2919.09983561016,0.00797128816767085,"LM_SR",-523.336563055101
"NJ2020","1","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",-12095.7716346376
"NJ2020","1","1","T0_T6","c_V3","VPC","2",NA,15539.3912954969,0.476291994383396,"LM_SR",14819.2436078564
"NJ2020","1","1","T0_T17","c_V3","VPC","2",NA,4805.05926846706,0.0865683785295086,"LM_SR",2091.96959044621
"NJ2020","1","1","T0_T20","c_V3","VPC","2",NA,3096.6510838852,0.000817589357783543,"LM_SR",153.425704444835
"NJ2020","1","1","T0_T24","c_V3","VPC","2",NA,2362.79403325671,0.0826610320905787,"LM_SR",-1418.53923283525
"NJ2020","1","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",-13192.7840788916
"NJ2020","1","1","T0_T6","c_V3","VPC","3",NA,15432.8670874667,0.434862706157894,"LM_SR",13537.7258230581
"NJ2020","1","1","T0_T17","c_V3","VPC","3",NA,4760.73806547977,0.0202527460328536,"LM_SR",967.997456388307
"NJ2020","1","1","T0_T20","c_V3","VPC","3",NA,2898.6330682264,5.23088437687908e-05,"LM_SR",-36.3122190062367
"NJ2020","1","1","T0_T24","c_V3","VPC","3",NA,2040.51025887169,0.0238760069665596,"LM_SR",638.259272402759
"NJ2020","2","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",-25431.252228672
"NJ2020","2","1","T0_T6","c_V3","VPC","1",NA,5142.05493000109,0.911721449977463,"LM_SR",-16524.9518346002
"NJ2020","2","1","T0_T17.5","c_V3","VPC","1",NA,4230.25341539536,0.00690062768326821,"LM_SR",498.688469763403
"NJ2020","2","1","T0_T20.5","c_V3","VPC","1",NA,3450.99252437032,0.236043987479683,"LM_SR",-3322.51492512147
"NJ2020","2","1","T0_T24","c_V3","VPC","1",NA,2653.74143500328,0.0919878348932212,"LM_SR",-1689.30460584156
"NJ2020","2","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",26896.0800461453
"NJ2020","2","1","T0_T6","c_V3","VPC","2",NA,8425.26775469046,0.680752056479194,"LM_SR",12303.0882276496
"NJ2020","2","1","T0_T17.5","c_V3","VPC","2",NA,3793.10668995977,0.0656366779992352,"LM_SR",-1421.75728240008
"NJ2020","2","1","T0_T20.5","c_V3","VPC","2",NA,2760.92335033985,0.410652443653004,"LM_SR",-3991.77854262279
"NJ2020","2","1","T0_T24","c_V3","VPC","2",NA,1944.8724588122,0.462913899734545,"LM_SR",-3611.18116185927
"NJ2020","2","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",9198.67131406601
"NJ2020","2","1","T0_T6","c_V3","VPC","3",NA,1798.65008561127,0.919607619229619,"LM_SR",6083.31798074915
"NJ2020","2","1","T0_T17.5","c_V3","VPC","3",NA,2167.75084061661,0.459914158833183,"LM_SR",-2828.98962724391
"NJ2020","2","1","T0_T20.5","c_V3","VPC","3",NA,1292.42464134619,0.606238633508988,"LM_SR",-2777.60899414586
"NJ2020","2","1","T0_T24","c_V3","VPC","3",NA,1986.90979867826,0.00202239875969786,"LM_SR",-178.887973936033
"NJ2020","3","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",73701.4133299443
"NJ2020","3","1","T0_T6","c_V3","VPC","1",NA,43514.6675623485,0.00146753342485417,"LM_SR",-1668.2017625127
"NJ2020","3","1","T0_T9","c_V3","VPC","1",NA,19550.3467138437,0.00324342219531124,"LM_SR",1577.16324892684
"NJ2020","3","1","T0_T12","c_V3","VPC","1",NA,12420.736259215,0.105825656528237,"LM_SR",-7401.0331752685
"NJ2020","3","1","T0_T24","c_V3","VPC","1",NA,5571.17836572264,0.0431901460275391,"LM_SR",-2367.31786298164
"NJ2020","3","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",49366.3976131437
"NJ2020","3","1","T0_T6","c_V3","VPC","2",NA,33816.5489757489,0.0689918131628179,"LM_SR",-9205.58334949471
"NJ2020","3","1","T0_T9","c_V3","VPC","2",NA,15421.5758674758,0.0321800165682092,"LM_SR",-3976.8534911636
"NJ2020","3","1","T0_T12","c_V3","VPC","2",NA,9892.3185075834,0.308464432257381,"LM_SR",-11443.3716978058
"NJ2020","3","1","T0_T24","c_V3","VPC","2",NA,4346.15925715532,0.5115824886463,"LM_SR",-8896.06308127358
"NJ2020","3","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",24474.1887649017
"NJ2020","3","1","T0_T6","c_V3","VPC","3",NA,29081.7034096407,0.442263762538705,"LM_SR",-25896.7991112452
"NJ2020","3","1","T0_T9","c_V3","VPC","3",NA,13072.9766749595,0.619757202053469,"LM_SR",-23603.1396970522
"NJ2020","3","1","T0_T12","c_V3","VPC","3",NA,7550.29348525577,0.75981101289204,"LM_SR",-23259.5178169962
"NJ2020","3","1","T0_T24","c_V3","VPC","3",NA,5245.07821435225,0.426783005480976,"LM_SR",-9051.61335009101
"NJ2020","4","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",-9132.84163505661
"NJ2020","4","1","T0_T6","c_V3","VPC","1",NA,6497.38906355429,0.0962975555898599,"LM_SR",2120.96633956162
"NJ2020","4","1","T0_T9","c_V3","VPC","1",NA,10721.3446012773,0.634931197693736,"LM_SR",19995.866378222
"NJ2020","4","1","T0_T12","c_V3","VPC","1",NA,11347.097252888,0.0311484515130581,"LM_SR",3523.99283147101
"NJ2020","4","1","T0_T24","c_V3","VPC","1",NA,4944.81595433342,0.0254237113110713,"LM_SR",1597.31908712733
"NJ2020","4","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",16259.4867861667
"NJ2020","4","1","T0_T6","c_V3","VPC","2",NA,8939.41638153566,0.00747832213801004,"LM_SR",775.963423333254
"NJ2020","4","1","T0_T9","c_V3","VPC","2",NA,4380.98298766829,0.281638713173317,"LM_SR",3879.37069103695
"NJ2020","4","1","T0_T12","c_V3","VPC","2",NA,3867.06097517526,0.640787395821822,"LM_SR",8945.87538549164
"NJ2020","4","1","T0_T24","c_V3","VPC","2",NA,3562.20129568549,0.0694027801341803,"LM_SR",-1945.61099304844
"NJ2020","4","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",-40265.4061007567
"NJ2020","4","1","T0_T6","c_V3","VPC","3",NA,22942.5377999888,0.000528893785837695,"LM_SR",-527.764976606755
"NJ2020","4","1","T0_T9","c_V3","VPC","3",NA,10799.4030126283,0.107800865205364,"LM_SR",5308.78296418437
"NJ2020","4","1","T0_T12","c_V3","VPC","3",NA,6244.55032428502,0.159521143002638,"LM_SR",4712.02436272234
"NJ2020","4","1","T0_T24","c_V3","VPC","3",NA,3723.54922137931,0.237473328221611,"LM_SR",-4155.91823718352
"NJ2020","5","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",35961.1375041787
"NJ2020","5","1","T0_T6","c_V3","VPC","1",NA,22205.5762638646,0.0125170640342444,"LM_SR",-2500.04879618038
"NJ2020","5","1","T0_T9","c_V3","VPC","1",NA,9945.28436939779,0.0122367852871455,"LM_SR",-1565.45089420364
"NJ2020","5","1","T0_T12","c_V3","VPC","1",NA,5891.05581116743,0.124449141999662,"LM_SR",-3846.88345351384
"NJ2020","5","1","T0_T24","c_V3","VPC","1",NA,2603.89298685982,0.132624063124948,"LM_SR",-2036.38836623476
"NJ2020","5","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",-26737.7872581593
"NJ2020","5","1","T0_T6","c_V3","VPC","2",NA,10733.2624545455,0.365553852212285,"LM_SR",-8147.23135591525
"NJ2020","5","1","T0_T9","c_V3","VPC","2",NA,5414.56078573306,0.198256552571558,"LM_SR",-3807.80146751951
"NJ2020","5","1","T0_T12","c_V3","VPC","2",NA,3242.64896002745,0.471043552838302,"LM_SR",-5300.0642900488
"NJ2020","5","1","T0_T24","c_V3","VPC","2",NA,1424.60514715915,0.710718573292838,"LM_SR",-4465.94183002157
"NJ2020","5","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",2705.718890172
"NJ2020","5","1","T0_T6","c_V3","VPC","3",NA,7448.67057100502,0.652006825655769,"LM_SR",-10195.7569876519
"NJ2020","5","1","T0_T9","c_V3","VPC","3",NA,5269.67790719365,0.149405487421473,"LM_SR",-3123.35288639457
"NJ2020","5","1","T0_T12","c_V3","VPC","3",NA,3464.83018666305,0.00175779512859374,"LM_SR",-251.830742710203
"NJ2020","5","1","T0_T24","c_V3","VPC","3",NA,1598.07329756169,0.313193440914962,"LM_SR",-2158.31983843834
"NJ2020","6","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",-1383.67595732466
"NJ2020","6","1","T0_T6","c_V3","VPC","1",NA,13290.5672011661,0.771244789825327,"LM_SR",-24403.6136111529
"NJ2020","6","1","T0_T9","c_V3","VPC","1",NA,13801.214373118,0.847308906454186,"LM_SR",-45977.6037057332
"NJ2020","6","1","T0_T12","c_V3","VPC","1",NA,12568.7601254097,0.641826194569093,"LM_SR",-29141.6993612228
"NJ2020","6","1","T0_T24","c_V3","VPC","1",NA,7941.28916148776,0.247493827701527,"LM_SR",-9108.5271809699
"NJ2020","6","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",-1367.84421440066
"NJ2020","6","1","T0_T6","c_V3","VPC","2",NA,6982.0816074664,0.788001943466061,"LM_SR",-13461.1643011247
"NJ2020","6","1","T0_T9","c_V3","VPC","2",NA,3308.63935762728,0.85935223143228,"LM_SR",-11566.011259144
"NJ2020","6","1","T0_T12","c_V3","VPC","2",NA,1911.38679223025,0.925640083913866,"LM_SR",-11680.4840056672
"NJ2020","6","1","T0_T24","c_V3","VPC","2",NA,2838.14840100328,0.138524581661503,"LM_SR",-2276.18247142202
"NJ2020","6","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",5014.55313714302
"NJ2020","6","1","T0_T6","c_V3","VPC","3",NA,19798.9519220702,0.686203809360771,"LM_SR",-29278.2375284962
"NJ2020","6","1","T0_T9","c_V3","VPC","3",NA,11880.6694034997,0.461611976323282,"LM_SR",-15557.7485394589
"NJ2020","6","1","T0_T12","c_V3","VPC","3",NA,6906.88843091578,0.583369337066767,"LM_SR",-14155.9575721243
"NJ2020","6","1","T0_T24","c_V3","VPC","3",NA,5259.3132534703,0.00619238421414583,"LM_SR",830.303410323045
"NJ2020","7","1","T0_T3","c_V3","VPC","1",NA,NA,1,"LM_SR",9993.62646111235
"NJ2020","7","1","T0_T6","c_V3","VPC","1",NA,6617.56775834699,0.0469226890328063,"LM_SR",-1468.33711887435
"NJ2020","7","1","T0_T9","c_V3","VPC","1",NA,3001.24929075319,0.0198453282699173,"LM_SR",-603.947106234591
"NJ2020","7","1","T0_T12","c_V3","VPC","1",NA,2041.32104076995,0.3285132845525,"LM_SR",-2473.03176703086
"NJ2020","7","1","T0_T24","c_V3","VPC","1",NA,1699.71136368038,0.361185949845972,"LM_SR",2556.13253303308
"NJ2020","7","1","T0_T3","c_V3","VPC","2",NA,NA,1,"LM_SR",-243.848541928653
"NJ2020","7","1","T0_T6","c_V3","VPC","2",NA,2503.26912430074,0.769952814570362,"LM_SR",-4579.637850236
"NJ2020","7","1","T0_T9","c_V3","VPC","2",NA,1790.19973588113,0.421265120276399,"LM_SR",-2160.00327083353
"NJ2020","7","1","T0_T12","c_V3","VPC","2",NA,1957.98200118993,0.0431667406166866,"LM_SR",720.320574952266
"NJ2020","7","1","T0_T24","c_V3","VPC","2",NA,861.792068307101,0.0114067316732848,"LM_SR",185.141712560455
"NJ2020","7","1","T0_T3","c_V3","VPC","3",NA,NA,1,"LM_SR",-6983.73240605333
"NJ2020","7","1","T0_T6","c_V3","VPC","3",NA,5209.83170726379,0.132937275892488,"LM_SR",2039.96080981081
"NJ2020","7","1","T0_T9","c_V3","VPC","3",NA,2405.06355270704,0.0805496307753436,"LM_SR",1006.72113438561
"NJ2020","7","1","T0_T12","c_V3","VPC","3",NA,1396.15456611305,0.213131239999524,"LM_SR",1258.53857793376
"NJ2020","7","1","T0_T24","c_V3","VPC","3",NA,649.344049735578,0.101955857598383,"LM_SR",437.584680904341
"NJ2020","1","1","T0_T3","c_Viruses","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_Viruses","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_Viruses","VP","1",149238.224462105,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_Viruses","VP","1",149238.224462105,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_Viruses","VP","1",469352.587710802,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_Viruses","VP","2",37185.5010660967,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_Viruses","VP","2",37185.5010660967,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_Viruses","VP","2",85070.7501453765,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_Viruses","VP","2",99134.9375571101,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_Viruses","VP","2",99134.9375571101,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_Viruses","VP","3",200503.973638302,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_Viruses","VP","3",200503.973638302,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_Viruses","VP","3",200503.973638302,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_Viruses","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_Viruses","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_Viruses","VP","1",3282395.47603597,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_Viruses","VP","1",4871068.3038012,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_Viruses","VP","1",5821855.01066097,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_Viruses","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_Viruses","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_Viruses","VP","2",1757448.78094003,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_Viruses","VP","2",1925373.13432836,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_Viruses","VP","2",2575870.64676617,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_Viruses","VP","3",2454621.30342078,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_Viruses","VP","3",3634718.03543857,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_Viruses","VP","3",4586105.18834398,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_Viruses","VP","1",753944.562899766,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_Viruses","VP","1",753944.562899766,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_Viruses","VP","1",505756.929637517,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_Viruses","VP","1",505756.929637517,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_Viruses","VP","1",762736.318407955,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_Viruses","VP","2",605373.134328333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_Viruses","VP","2",605373.134328333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_Viruses","VP","2",605373.134328333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_Viruses","VP","2",605373.134328333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_Viruses","VP","2",876759.061833675,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_Viruses","VP","3",192409.381663099,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_Viruses","VP","3",192409.381663099,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_Viruses","VP","3",355223.880596999,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_Viruses","VP","3",355223.880596999,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_Viruses","VP","3",532530.206112286,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_Viruses","VP","1",121108.742004267,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_Viruses","VP","1",3026012.79317697,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_Viruses","VP","1",3026012.79317697,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_Viruses","VP","1",1932835.82089552,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_Viruses","VP","1",1633944.56289978,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_Viruses","VP","2",672921.108742001,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_Viruses","VP","2",3109381.663113,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_Viruses","VP","2",3109381.663113,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_Viruses","VP","2",1650426.43923242,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_Viruses","VP","2",1872985.07462686,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_Viruses","VP","3",475906.183368867,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_Viruses","VP","3",3083582.08955225,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_Viruses","VP","3",2525941.71997158,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_Viruses","VP","3",2525941.71997158,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_Viruses","VP","3",1285412.22459133,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_Viruses","VP","1",333475.479744134,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_Viruses","VP","1",1202238.80597015,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_Viruses","VP","1",1202238.80597015,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_Viruses","VP","1",1020842.21748401,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_Viruses","VP","1",714872.068230279,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_Viruses","VP","2",478464.818763301,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_Viruses","VP","2",478464.818763301,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_Viruses","VP","2",478464.818763301,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_Viruses","VP","2",1089445.62899785,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_Viruses","VP","2",1089445.62899785,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_Viruses","VP","3",989339.019189766,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_Viruses","VP","3",660234.541577817,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_Viruses","VP","3",660234.541577817,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_Viruses","VP","1",205543.710021334,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_Viruses","VP","1",205543.710021334,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_Viruses","VP","1",205543.710021334,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_Viruses","VP","1",2410234.54157783,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_Viruses","VP","1",601492.537313437,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_Viruses","VP","2",241364.6055437,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_Viruses","VP","2",241364.6055437,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_Viruses","VP","2",241364.6055437,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_Viruses","VP","2",241364.6055437,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_Viruses","VP","2",159648.187633259,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_Viruses","VP","3",602132.196162066,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_Viruses","VP","3",602132.196162066,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_Viruses","VP","3",396162.046908333,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_Viruses","VP","3",396162.046908333,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_Viruses","VP","1",403155.65031983,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_Viruses","VP","1",293176.97228145,NA,NA,"VPCL_SR",NA
